@relation 'data/final_8020_mylyn.csv-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R99-weka.filters.unsupervised.attribute.Remove-R1-5,16-17,19,25-26,30-36,41,44-45,49-67,70,77-83,92,95-99,101,105,108,112'

@attribute metrics29 numeric
@attribute metrics28 numeric
@attribute metrics27 numeric
@attribute metrics26 numeric
@attribute metrics25 numeric
@attribute metrics24 numeric
@attribute metrics23 numeric
@attribute metrics22 numeric
@attribute metrics21 numeric
@attribute metrics20 numeric
@attribute metrics9 numeric
@attribute metrics8 numeric
@attribute metrics7 numeric
@attribute metrics6 numeric
@attribute metrics5 numeric
@attribute metrics4 numeric
@attribute metrics3 numeric
@attribute metrics2 numeric
@attribute metrics1 numeric
@attribute metrics19 numeric
@attribute metrics18 numeric
@attribute metrics16 numeric
@attribute metrics15 numeric
@attribute metrics14 numeric
@attribute metrics13 numeric
@attribute metrics12 numeric
@attribute metrics11 numeric
@attribute metrics10 numeric
@attribute metrics57 numeric
@attribute metrics56 numeric
@attribute metrics55 numeric
@attribute metrics54 numeric
@attribute metrics53 numeric
@attribute metrics52 numeric
@attribute metrics51 numeric
@attribute metrics50 numeric
@attribute metrics49 numeric
@attribute metrics48 numeric
@attribute metrics47 numeric
@attribute metrics46 numeric
@attribute metrics45 numeric
@attribute metrics44 numeric
@attribute metrics43 numeric
@attribute metrics42 numeric
@attribute metrics41 numeric
@attribute metrics40 numeric
@attribute metrics39 numeric
@attribute metrics38 numeric
@attribute metrics37 numeric
@attribute metrics36 numeric
@attribute metrics35 numeric
@attribute metrics34 numeric
@attribute metrics33 numeric
@attribute metrics32 numeric
@attribute metrics31 numeric
@attribute metrics30 numeric
@attribute class {buggy,clean}

@data
85,1,3,2,124,21,119,0,310907,4326049,30,50,117,0,0,0,0,0,0,65,9,19.1508,79.9593,0.889891,2014,1,1652.12,58,2,95,1,2,3,43,9,12,21,45,6,6,28,90,15,12,14,0,0,0,102,0,0,1,84,0,0,0,clean
92,2,3,2,118,35,98,293057,310907,4326049,35,66,96,7.8122,6.36896,2,4,2,3,26,9,10.5571,88.2424,1.20047,1790,2,767.476,31,12,39,2,3,4,33,14,21,24,36,15,10,32,73,19,16,18,0,0,0,47,0,0,1,91,0,0,0,clean
72,4,4,3,109,19,123,0,3039238,3456377,28,175,170,0,0,0,0,0,0,42,8,19.9664,66.365,13.6686,1567,2,850,32,0,146,1,2,3,36,6,10,20,37,6,4,25,84,13,11,13,0,0,0,151,0,0,2,70,1,0,0,clean
67,3,2,2,80,29,48,2249089,2253811,122773,32,18,48,24.5902,15.2577,2,3,3,3,14,10,7.23287,91.723,1.04409,1214,1,119,7,10,9,2,2,5,20,9,22,18,22,15,7,25,41,17,12,17,0,0,0,19,0,0,1,67,0,1,0,clean
48,175,52,51,133,10,21,832203,1668926,7901963,361,18,73,7.14734,5.59957,2,3,2,3,236,299,6.62715,87.9122,5.46068,2426,21,578.5,28,10,3,1,2,2,12,8,13,14,12,8,7,21,369,16,11,16,0,0,0,7,0,0,1,47,0,0,0,clean
42,6,5,5,66,16,27,0,40,952950,33,19,57,0,0,0,0,0,0,18,9,38.1619,60.4507,1.38739,537,8,5.83333,3,0,10,1,2,2,12,8,12,11,15,7,5,16,46,12,11,13,0,0,0,16,0,0,1,42,0,0,0,buggy
6,0,0,0,9,1,8,0,1062477,182534,4,4,13,0,0,0,0,0,0,4,4,42.3746,51.629,5.99635,38,0,1,3,0,0,1,1,0,2,2,2,1,3,1,1,2,6,1,1,2,0,0,0,2,0,0,0,6,0,0,0,clean
52,2,5,6,43,11,18,0,1062477,182534,31,11,35,0,0,0,0,0,0,2,2,0.660248,99.2228,0.116919,280,0,1.33333,1,0,1,1,1,1,10,9,20,14,14,12,6,22,31,11,7,7,0,0,0,4,0,0,1,52,0,2,0,clean
39,0,0,0,49,12,24,28639,96154,723762,11,13,45,0.731057,2.43333,2,3,4,2,5,3,6.33406,93.5992,0.066775,229,5,1,1,3,3,2,1,4,10,7,12,10,14,4,4,17,21,9,6,13,0,0,0,10,0,0,0,39,0,0,0,clean
47,5,2,3,80,9,26,0,441811,5685168,20,60,103,0,0,0,0,0,0,41,7,65.0684,33.4364,1.49516,691,8,68.8,7,0,38,0,1,2,23,5,9,11,25,5,3,15,67,7,5,12,1,0,0,40,1,2,1,45,2,0,1,buggy
68,7,4,5,114,9,44,0,441811,5685168,28,89,147,0,0,0,0,0,0,57,7,65.954,33.849,0.197008,1660,5,172,11,0,57,1,1,3,34,7,13,16,37,8,5,22,98,9,6,18,1,0,0,59,1,3,1,66,3,0,1,clean
55,12,5,4,70,47,103,54061,58511,2550076,46,10,28,5.87849,4.54693,3,2,3,5,10,6,23.9227,74.2028,1.87449,1010,7,525.783,15,10,5,2,2,2,17,10,15,15,20,11,6,20,47,12,11,20,0,0,0,11,1,1,1,53,1,0,0,buggy
63,4,1,2,46,11,39,0,49500,191500,21,61,103,0,0,0,0,0,0,16,8,30.2855,64.7875,4.92701,1184,3,337.167,18,0,22,2,4,4,22,14,20,19,22,17,12,23,26,9,7,9,1,0,1,30,7,2,2,62,9,1,0,clean
13,1,2,2,11,6,15,0,0,4938753,7,0,0,0,1,0,2,0,1,0,3,2.52339,97.4365,0.040096,240,9,10,2,0,1,0,0,1,4,6,1,3,8,0,3,4,6,2,5,3,0,1,0,1,1,0,0,13,2,0,0,clean
7,1,1,1,18,3,12,0,77792,0,10,6,20,0,0,0,0,0,0,12,7,45.0227,52.6086,2.36869,184,61,1,3,0,0,1,0,0,3,1,4,0,2,1,2,3,12,6,3,1,0,0,0,1,0,1,1,6,1,1,0,clean
20,0,0,0,22,5,8,0,49500,191500,12,13,60,0,0,0,0,0,0,8,6,37.5284,49.0776,13.394,377,10,1,3,0,2,1,2,1,5,2,7,7,6,9,0,6,8,3,7,5,0,0,0,5,1,0,0,21,0,1,1,clean
41,3,1,1,38,14,95,0,49500,191500,12,67,78,0,0,0,0,0,0,16,5,70.7796,27.2555,1.96488,664,2,303.077,15,0,29,1,2,1,19,6,10,11,20,9,5,13,24,6,6,7,1,0,0,33,3,1,2,40,4,1,0,buggy
48,2,1,1,54,20,206,23,79,592,20,39,56,6.26151,4.64998,4,3,5,5,14,7,18.4436,62.9596,18.5968,943,7,347.875,13,12,20,1,1,2,21,5,13,10,23,10,3,14,36,7,6,9,0,0,0,23,1,1,1,46,1,0,0,clean
21,1,1,0,31,8,15,0,49500,191500,11,13,53,0,0,0,0,0,0,10,6,52.2167,40.9807,6.8026,309,5,1,3,0,4,1,2,1,7,2,6,8,7,8,1,7,15,4,7,7,0,0,0,7,1,0,1,21,0,1,1,buggy
18,1,1,1,29,5,9,0,49500,191500,14,19,50,0,0,0,0,0,0,10,7,18.8801,72.9204,8.19958,443,5,147.5,9,0,10,2,2,1,5,2,6,8,5,6,1,8,12,5,6,10,0,0,0,14,1,1,1,18,1,1,1,clean
57,6,0,0,48,11,22,0,0,0,17,34,66,0,0,0,0,0,0,7,3,0.017629,99.9803,0.002091,460,0,1932.5,75,0,7,2,2,1,23,9,19,8,26,7,6,20,21,15,7,10,0,0,0,13,0,1,1,56,1,0,0,clean
75,4,5,3,109,9,27,1482191,1482160,0,49,0,0,1.16916,1.88333,0,3,3,3,2,3,0.529129,99.4654,0.005455,1400,37,163,2,27,5,2,1,3,22,14,18,18,29,10,9,25,56,24,22,21,0,0,1,8,0,1,2,71,0,0,0,clean
24,0,1,1,29,5,11,0,0,0,13,0,0,0,0,0,0,0,0,2,5,0.115346,0.438397,99.4463,138,5,1311.33,19,0,1,0,1,0,6,2,9,7,7,7,1,10,14,9,7,1,0,0,0,2,0,0,0,24,0,1,0,clean
68,2,4,3,77,25,45,10118,82555,1350082,32,14,42,2.74732,2.86667,2,3,2,3,8,6,4.28449,75.1952,20.5203,1157,7,33,2,14,2,2,3,3,22,11,19,16,25,13,8,22,39,16,13,17,0,0,0,9,0,1,1,66,1,0,0,clean
44,1,1,0,49,12,81,0,0,0,6,153,264,0,0,0,0,0,0,91,5,94.8901,5.10542,0.004441,1385,0,307,2,0,122,0,0,6,28,3,3,15,28,3,3,15,33,2,3,12,1,0,0,128,3,0,1,44,2,1,1,clean
43,5,4,3,40,7,26,0,0,0,22,53,89,0,0,0,0,0,0,51,15,19.3381,80.0259,0.635996,595,3,27.3333,1,0,32,2,2,7,13,3,9,19,15,6,2,22,23,6,5,17,0,0,0,42,0,0,1,42,0,0,0,buggy
268,14,14,11,289,33,78,145771,290239,4236534,101,37,98,5.45583,4.02778,2,2,3,3,28,6,0.061967,98.3355,1.60256,4725,5,892.5,26,38,26,8,7,16,79,40,81,84,90,49,30,114,156,65,45,59,0,2,1,56,4,5,11,260,8,3,1,clean
51,0,0,0,50,7,26,0,0,0,12,86,69,0,0,0,0,0,0,22,9,24.8393,74.0265,1.13422,1110,2,1,1,0,58,0,2,8,19,2,7,24,19,5,1,28,18,6,4,20,0,0,0,70,0,0,0,50,0,0,0,clean
75,4,5,3,109,9,27,177262,175212,0,49,0,0,0.492784,1.42857,1,2,1,2,2,3,0.529129,99.4654,0.005455,1400,37,163,2,27,5,2,1,3,22,14,18,18,29,10,9,25,56,24,22,21,0,0,1,8,0,1,2,71,0,0,0,clean
15,0,0,1,19,3,7,0,11641,2070,7,7,18,0,0,0,0,0,0,7,1,2.03485,97.9651,0,300,0,2,1,0,0,0,0,2,8,1,5,3,6,2,3,5,7,6,2,6,0,0,0,1,1,0,0,17,1,1,0,clean
51,0,0,0,50,7,26,0,0,0,12,86,69,0,0,0,0,0,0,22,9,24.8393,74.0265,1.13422,1110,2,1,1,0,58,0,2,8,19,2,7,24,19,5,1,28,18,6,4,20,0,0,0,70,0,0,0,50,0,0,0,clean
51,0,0,0,50,7,26,0,0,0,12,86,69,0,0,0,0,0,0,22,9,24.8393,74.0265,1.13422,1110,2,1,1,0,58,0,2,8,19,2,7,24,19,5,1,28,18,6,4,20,0,0,0,70,0,0,0,50,0,0,0,clean
43,5,4,3,40,8,26,0,0,0,22,53,89,0,0,0,0,0,0,51,15,19.3381,80.0259,0.635996,893,3,41,1,0,32,2,2,7,13,3,9,19,15,6,2,22,23,6,5,17,0,0,0,42,0,0,1,42,0,0,0,clean
51,0,0,0,50,7,26,0,0,0,12,86,69,0,0,0,0,0,0,22,9,24.8393,74.0265,1.13422,1110,2,1,1,0,58,0,2,8,19,2,7,24,19,5,1,28,18,6,4,20,0,0,0,70,0,0,0,50,0,0,0,clean
51,0,0,0,50,7,26,0,0,0,12,86,69,0,0,0,0,0,0,22,9,24.8393,74.0265,1.13422,1110,2,1,1,0,58,0,2,8,19,2,7,24,19,5,1,28,18,6,4,20,0,0,0,70,0,0,0,50,0,0,0,clean
10,0,0,0,21,6,20,498822,997176,0,3,1,8,3.87528,3.95,2,2,2,2,6,7,33.5463,63.9317,2.52199,213,11,1,2,2,2,1,1,0,3,1,2,3,5,1,0,4,14,2,3,3,0,0,0,3,0,0,0,9,0,0,0,clean
73,7,3,2,110,17,125,0,49500,191500,9,269,211,0,0,0,0,0,0,53,6,15.7988,78.5814,5.61982,2229,5,15.6667,2,0,161,1,1,6,48,5,7,15,49,5,3,17,101,6,7,11,3,0,0,164,2,1,2,71,3,0,0,clean
38,3,1,1,29,20,35,1017511,1017511,935097,14,22,49,0.067344,1.04762,1,2,0,1,6,6,9.76001,90.0403,0.199645,461,7,148.75,11,0,2,0,1,2,12,9,11,10,16,5,5,17,15,6,4,8,1,1,0,4,3,1,2,37,4,0,0,clean
20,0,0,0,22,5,8,0,49500,191500,12,13,60,0,0,0,0,0,0,8,6,37.5284,49.0776,13.394,377,10,1,3,0,2,1,2,1,5,2,7,7,6,9,0,6,8,3,7,5,0,0,0,5,1,0,0,21,0,1,1,clean
66,3,2,3,69,22,57,1410060,1410922,935097,24,7,20,5.63883,5.66457,2,10,5,5,13,6,16.7992,82.9212,0.279663,1134,9,353.333,9,13,4,0,4,3,25,13,18,14,26,13,10,22,36,15,10,15,0,0,1,9,2,2,2,65,3,1,0,clean
23,2,2,1,35,5,11,0,49500,191500,16,16,90,0,0,0,0,0,0,10,9,31.5276,61.1248,7.34753,496,8,1.5,2,0,2,2,2,1,7,5,7,7,10,8,2,6,17,6,10,7,0,0,1,5,1,0,2,23,0,2,1,clean
26,2,2,1,32,8,15,0,0,1351812,19,17,51,0.117851,1.16667,2,2,0,1,14,4,27.4246,72.0674,0.507989,315,6,175.667,6,0,0,0,2,2,9,6,7,6,8,4,6,11,16,9,4,8,0,0,0,5,1,0,2,24,1,0,0,clean
19,0,0,0,23,9,19,59274,88511,1060247,9,6,21,2.99509,3.2709,2,3,2,2,4,6,18.0969,77.9081,3.99505,329,0,10.4,2,3,1,0,0,2,5,3,8,3,6,6,2,6,11,5,4,4,0,0,0,3,0,0,0,19,0,0,0,clean
25,2,3,1,37,8,16,1298546,1298546,1351812,19,17,55,0.25,1.75,0,2,0,2,13,4,18.3188,81.3399,0.341267,505,8,335.333,12,0,1,0,2,2,10,5,6,7,8,4,5,11,19,8,5,10,0,0,0,5,1,0,2,23,1,0,0,clean
35,4,1,1,26,17,29,0,42519,1351812,14,23,50,0,0,0,0,0,0,7,7,25.1341,73.8266,1.03933,459,9,133.778,11,0,2,0,1,1,12,8,10,10,15,5,5,16,14,6,4,8,0,1,0,3,3,1,2,34,4,0,0,clean
42,2,1,1,45,13,25,137059,426641,277801,21,0,0,0.469416,1.83333,2,2,1,1,3,4,0.183914,99.7784,0.037736,720,13,209,11,11,2,4,3,1,14,6,10,12,15,5,6,15,26,11,7,7,0,0,0,9,0,0,0,41,0,0,0,clean
48,1,1,1,59,27,52,2241,8895,332788,22,6,30,15.6998,8.40319,3,8,5,8,42,6,16.4792,82.7202,0.800681,562,4,736.324,12,7,3,2,2,2,14,9,13,12,17,8,6,17,30,12,10,11,0,0,0,8,0,0,1,47,1,0,0,buggy
105,13,8,7,99,32,50,0,1555752,7814177,65,0,0,0,0,0,0,0,0,1,4,0.313128,94.5468,5.14005,1771,6,197.667,5,0,4,5,4,8,30,16,27,31,37,16,11,41,71,15,12,30,0,0,0,19,0,1,2,103,1,0,0,clean
181,10,12,11,355,26,121,777966,1555752,7814177,60,326,396,0.532909,1.40545,3,2,2,2,86,10,20.7914,55.4741,23.7345,2735,2,124.333,6,8,239,6,5,8,94,22,35,35,102,24,15,47,297,29,25,37,0,1,1,256,3,1,4,178,4,1,1,clean
57,7,4,4,55,28,43,2641446,2659247,0,35,2,6,1.00729,2.66984,2,3,1,2,3,5,10.3486,85.739,3.91241,959,5,99.6667,3,1,2,3,2,4,16,9,15,17,20,9,6,22,38,8,7,16,0,0,0,10,0,0,1,56,1,0,0,clean
34,0,0,0,32,6,9,0,9740,2131,14,0,0,0,0,0,0,0,0,1,3,0.917327,99.0798,0.002853,555,0,19,1,0,1,5,2,2,8,10,12,4,16,7,6,6,11,3,6,11,0,0,0,11,0,0,0,33,0,0,0,clean
84,0,0,0,171,4,97,0,200261,0,14,419,294,0,0,0,0,0,0,64,5,72.729,27.1466,0.124402,3435,0,22,1,0,345,0,0,2,73,1,4,6,73,1,1,9,153,5,3,10,0,0,0,347,0,0,0,84,0,0,0,clean
84,0,0,0,171,4,97,0,200261,0,14,419,294,0,0,0,0,0,0,64,5,72.729,27.1466,0.124402,1718,0,11,1,0,345,0,0,2,73,1,4,6,73,1,1,9,153,5,3,10,0,0,0,347,0,0,0,84,0,0,0,clean
9,10,3,2,6,4,11,0,200261,0,6,3,31,0,0,0,0,0,0,7,3,7.78883,91.3346,0.876556,260,8,11,1,0,0,0,2,0,4,3,1,6,1,3,4,6,14,2,2,3,0,1,1,0,2,3,4,5,5,0,0,clean
187,16,19,18,476,14,84,591398,591398,5183835,70,526,628,0.2,1.2,2,2,0,1,152,11,34.8745,63.3209,1.80462,3965,0,12.4,7,0,393,7,3,8,119,15,20,36,125,14,13,37,437,26,26,41,0,2,1,408,2,0,3,185,2,1,1,clean
75,3,3,2,82,26,45,1986165,4045469,5183835,39,4,18,5.43988,5.84539,2,3,3,4,5,8,15.6589,72.1337,12.2074,1017,1,247.4,7,13,4,2,3,3,24,13,18,20,26,11,11,28,44,16,11,19,0,0,0,12,0,1,2,73,1,0,0,clean
24,1,1,1,24,15,19,10296,92763,419868,12,6,13,1.92368,3.42857,2,2,3,3,3,8,17.2907,77.5856,5.12371,403,3,0.75,2,7,2,2,1,1,7,7,6,5,10,4,5,6,8,5,5,8,0,0,0,6,0,0,1,23,1,0,0,clean
23,0,0,0,23,15,27,3890,30842,331349,8,10,11,2.86738,3.36396,3,4,8,6,6,3,17.2579,78.1121,4.63,385,6,884.778,18,3,14,0,1,1,9,3,5,6,9,4,2,8,11,4,3,6,0,0,0,17,0,0,0,22,0,0,0,buggy
244,23,25,22,668,11,147,1419805,1419805,36958,78,783,920,0,1,0,2,0,1,211,13,53.7983,15.468,30.7337,9205,34,27.5,10,0,587,8,3,11,167,16,23,42,172,17,16,44,629,31,29,50,0,3,1,603,3,1,5,241,4,1,1,clean
49,5,7,7,59,29,62,502198,1005931,4577441,44,3,13,0.476354,1.86667,2,3,1,2,7,5,11.169,88.1557,0.675326,662,4,171.143,4,6,2,2,2,2,10,11,13,16,16,7,6,21,40,12,12,12,0,0,0,9,0,0,1,48,0,0,0,clean
61,110,33,31,210,8,111,680149,1360754,3367303,213,247,284,29.5085,18.2381,2,2,2,2,61,182,46.7136,52.6733,0.61315,3302,22,622.2,2,3,172,0,0,0,52,2,4,3,53,1,1,7,368,5,3,8,0,0,0,173,0,0,2,59,0,0,0,clean
28,0,0,1,27,15,23,7514,61044,977138,12,3,14,1.07361,2.55556,3,2,1,2,2,7,17.381,78.7721,3.84687,447,32,258,13,7,1,1,1,1,9,5,7,6,11,4,4,9,15,6,5,3,0,0,0,4,0,0,0,27,1,0,0,clean
162,145,77,76,641,13,414,0,1,0,358,459,2187,0,0,0,0,0,0,116,1295,51.0484,41.7867,7.16489,7908,6,599.5,26,0,310,1,2,4,132,5,9,16,132,5,4,22,899,12,9,20,0,0,0,316,0,0,2,160,1,0,0,clean
80,6,7,6,81,19,31,0,62695,17291197,53,4,24,0,0,0,0,0,0,6,8,23.755,73.2637,2.98134,1350,5,1249.12,55,7,3,2,2,6,23,13,22,21,28,14,8,30,54,15,11,21,0,0,0,12,0,0,2,78,0,0,0,clean
58,4,3,3,67,19,36,0,600796,1795041,33,25,69,0,0,0,0,0,0,13,8,3.41366,87.5127,9.07362,702,8,1719.12,43,0,4,1,3,3,17,10,16,14,20,8,7,23,37,15,11,14,0,0,0,11,0,0,0,57,1,0,0,buggy
32,4,1,2,39,9,20,265224,600796,1795041,10,0,0,2.47716,3.88333,2,2,1,2,2,6,2.19425,97.6012,0.204564,240,8,3.4,2,4,2,1,2,1,8,7,11,8,12,8,3,12,23,7,8,8,0,1,0,5,1,2,2,31,2,1,1,buggy
7,1,1,1,13,2,12,1483309,1138341,0,7,0,0,0.204124,1.25,2,2,1,1,1,9,0.034181,99.9563,0.009546,165,80,180,33,3,0,0,0,0,2,4,2,0,5,1,1,1,5,3,6,2,0,0,0,0,0,1,0,7,1,0,0,clean
90,10,7,7,128,45,101,375435,730540,4709159,57,20,79,3.64243,4.45,2,2,3,2,21,12,0.203363,99.7351,0.061562,1737,5,1710.75,32,6,3,4,5,5,26,19,25,23,33,14,10,35,82,24,21,22,0,0,0,18,0,1,0,89,1,0,0,clean
11,1,0,0,11,5,9,1502348,1619793,1945927,5,7,11,7.60117,4.22222,2,2,2,2,8,3,10.1081,88.9383,0.953592,200,10,0,2,5,1,0,2,2,5,3,2,1,4,2,2,3,4,2,2,4,0,0,0,5,0,0,1,10,0,0,0,clean
98,7,8,6,225,16,141,336878,441200,3997463,39,234,277,1.13598,2.40278,2,2,1,2,66,5,20.1943,79.7488,0.056911,2451,10,226,18,5,174,3,2,4,58,8,15,18,60,10,8,21,197,16,13,20,0,1,0,181,1,0,2,96,1,0,0,clean
16,0,0,0,22,11,21,85344,380643,934683,9,16,18,2.67594,3.925,2,2,2,2,10,3,33.4106,66.3783,0.211073,337,8,117.833,8,4,10,0,1,0,8,2,3,3,8,3,2,4,12,3,3,3,0,0,0,12,0,0,1,16,0,0,0,clean
71,2,3,2,88,34,122,291998,292004,37,25,55,71,3.86978,4.45455,7,8,10,8,15,4,14.8699,81.7643,3.36583,1434,3,1385.4,34,3,51,2,3,3,28,9,15,19,30,9,8,27,56,14,9,16,0,0,0,58,1,1,2,69,1,0,0,clean
58,1,3,2,120,8,81,0,2907236,1135317,26,60,142,0,0,0,0,0,0,18,2,4.06842,95.9316,0,1400,0,982,38,0,31,1,3,2,24,7,6,23,24,6,4,26,87,10,11,17,0,0,0,37,0,0,1,58,0,0,0,clean
21,1,2,0,41,7,20,0,0,0,6,7,40,0,0,0,0,0,0,7,16,77.2887,21.0627,1.64853,536,0,2,2,0,1,1,1,3,5,2,7,8,3,8,3,7,29,3,3,9,0,0,0,6,0,0,2,20,0,0,0,clean
4,0,0,0,5,1,3,1710442,3420880,13683500,4,1,13,2.16506,3.75,1,3,1,3,4,6,10.1209,19.1223,70.7568,70,25,1,2,4,0,0,0,0,1,0,3,0,1,2,0,1,4,0,0,1,0,0,0,0,0,0,0,4,0,0,0,clean
16,10,5,4,24,4,11,44550,44550,0,20,0,0,0,1,0,2,0,1,0,21,0.898204,88.6772,10.4246,390,18,2,2,0,1,0,0,0,5,5,5,1,7,3,3,4,29,5,5,4,0,0,0,1,0,0,2,14,0,1,0,clean
14,4,1,0,21,6,26,0,3132457,0,10,15,56,0,0,0,0,0,0,12,2,13.1989,86.8009,0.000203,330,33,560,30,0,4,1,1,3,5,4,1,6,5,2,4,5,18,2,3,5,0,0,0,7,1,2,2,12,3,0,0,clean
4,8,3,3,14,2,6,0,36225,48719,21,2,30,0,0,0,0,0,0,5,2,9.69479,89.9461,0.359066,103,25,0,1,0,0,0,0,0,3,1,1,1,3,2,1,0,20,3,4,1,0,0,0,0,0,0,2,4,0,2,0,clean
23,1,1,0,45,4,22,0,36225,48719,16,14,56,0,0,0,0,0,0,17,10,0.034338,0.565234,99.4004,109,11,333.2,74,0,1,0,2,1,11,6,4,6,9,8,6,4,31,2,4,10,0,0,0,4,1,1,3,22,1,2,1,buggy
53,7,2,1,80,6,117,0,36225,48719,13,354,198,0,0,0,0,0,0,43,6,33.0232,46.5816,20.3951,575,18,79.2917,19,0,281,1,1,1,43,4,5,6,43,5,3,7,75,4,4,8,5,0,1,279,4,1,2,51,4,1,1,buggy
36,4,2,2,38,22,122,0,1530468,993980,7,131,86,0,0,0,0,0,0,30,8,41.2921,52.0425,6.66541,1246,6,99,9,0,129,1,1,2,25,2,4,8,26,3,1,9,35,2,3,5,6,0,0,127,2,1,1,35,2,0,0,clean
60,2,1,1,88,21,257,0,36225,48719,12,166,177,0,0,0,0,0,0,48,6,40.9119,41.1532,17.935,1092,15,103.614,14,0,131,1,2,3,37,5,9,12,38,6,4,15,75,5,4,8,0,0,0,136,2,1,1,59,3,0,0,buggy
25,0,1,1,49,2,17,0,36225,48719,6,73,90,0,0,0,0,0,0,22,9,48.03,22.8644,29.1057,162,27,222.889,49,0,44,0,1,0,21,2,3,2,22,1,1,3,44,2,2,2,0,0,0,45,0,0,0,26,0,0,0,buggy
34,10,11,11,53,28,43,271,409,898649,54,5,100,11.2203,6.16807,4,3,5,9,92,6,39.4657,58.0753,2.45897,503,5,199.696,9,5,7,1,2,2,11,6,9,9,14,5,4,13,59,8,7,9,0,0,0,11,0,0,1,34,1,0,0,buggy
47,3,2,2,79,17,41,0,24030,569207,27,16,78,0,0,0,0,0,0,68,4,49.9893,49.9989,0.011858,497,2,1960.25,159,1,9,1,3,1,27,5,11,8,25,6,5,14,48,16,10,12,1,0,0,14,0,2,3,46,1,1,1,clean
22,2,8,5,16,8,10,0,3132457,0,23,8,58,0,0,0,0,0,0,19,18,88.8214,10.3089,0.869644,380,0,3,7,0,0,0,0,0,9,4,7,2,8,2,6,7,14,10,3,3,0,0,0,1,0,0,2,19,0,0,0,clean
74,63,23,25,231,7,13,0,24030,569207,160,0,0,0,0,0,0,0,0,2,23,0.142778,98.949,0.908253,1287,10,15,4,0,2,5,4,6,13,18,17,28,14,10,18,34,190,41,35,76,0,0,0,17,0,0,0,76,0,2,0,clean
19,0,0,0,25,3,29,0,0,2,4,89,47,0,0,0,0,0,0,12,8,66.6465,32.7088,0.644685,687,0,227.667,5,0,70,0,0,1,15,1,2,2,14,1,1,3,18,2,1,5,0,0,0,71,0,0,0,19,0,0,0,clean
59,1,2,1,69,23,41,6017,24030,569207,24,3,10,5.66857,5.10429,3,6,3,5,4,5,14.3123,83.9933,1.69436,879,5,1189.12,60,9,2,1,3,3,20,7,20,13,22,12,4,22,33,15,9,14,0,0,0,9,0,0,1,58,0,0,0,clean
310,11,9,5,312,41,68,183721,176914,77479,105,0,0,11.1679,6.77551,2,2,2,2,1,12,48.8729,50.9295,0.19761,5043,4,246,4,64,13,8,10,14,92,44,85,90,97,58,37,120,153,68,46,73,0,0,0,42,0,1,9,304,1,4,0,clean
22,1,2,1,29,6,13,0,16261,1377114,13,16,33,0,0,0,0,0,0,6,7,6.47025,88.1856,5.34411,325,16,332.5,11,0,13,2,2,0,8,5,5,6,10,1,4,10,13,7,4,10,0,0,0,16,2,1,1,20,2,1,0,clean
15,1,1,1,15,5,7,0,313472,1281344,9,0,0,0,0,0,0,0,0,6,2,99.7559,0.244088,0,250,0,95,5,0,1,1,0,0,4,2,6,3,5,5,2,3,9,3,3,4,0,0,0,1,0,0,0,15,0,0,0,clean
38,3,1,1,42,12,99,0,313472,1281344,8,90,64,0,0,0,0,0,0,23,3,67.7476,32.2519,0.000482,930,0,370.667,24,0,53,1,1,1,27,2,6,7,28,4,2,8,33,3,3,7,2,0,0,55,2,0,1,37,2,0,0,clean
94,12,3,2,178,17,199,0,1144,9909,30,330,264,0,0,0,0,0,0,52,28,16.7214,53.8859,29.3927,3125,4,1038.89,21,0,315,0,2,3,63,6,10,16,64,6,3,21,158,12,10,17,0,0,0,319,1,1,2,92,1,0,0,clean
22,2,8,5,16,8,10,0,3132457,0,23,8,58,0,0,0,0,0,0,19,18,88.8214,10.3089,0.869644,380,0,3,7,0,0,0,0,0,9,4,7,2,8,2,6,7,14,10,3,3,0,0,0,1,0,0,2,19,0,0,0,clean
26,3,2,2,28,9,23,4422285,4437270,10378758,15,11,72,1.1461,2.41111,2,2,2,2,9,3,0.019497,99.9795,0.000996,480,13,1227,29,9,0,3,0,1,8,5,7,8,10,3,6,9,11,8,7,9,0,0,1,3,1,1,1,25,1,1,0,clean
22,2,8,5,16,8,10,0,3132457,0,23,8,58,0,0,0,0,0,0,19,18,88.8214,10.3089,0.869644,380,0,3,7,0,0,0,0,0,9,4,7,2,8,2,6,7,14,10,3,3,0,0,0,1,0,0,2,19,0,0,0,clean
22,2,8,5,16,8,10,0,3132457,0,23,8,58,0,0,0,0,0,0,19,18,88.8214,10.3089,0.869644,380,0,3,7,0,0,0,0,0,9,4,7,2,8,2,6,7,14,10,3,3,0,0,0,1,0,0,2,19,0,0,0,clean
22,2,8,5,16,8,10,0,3132457,0,23,8,58,0,0,0,0,0,0,19,18,88.8214,10.3089,0.869644,380,0,3,7,0,0,0,0,0,9,4,7,2,8,2,6,7,14,10,3,3,0,0,0,1,0,0,2,19,0,0,0,clean
63,1,2,1,121,12,216,0,76917,616,9,23,38,0,0,0,0,0,0,50,9,62.1017,15.1679,22.7303,794,5,157.7,30,0,140,0,1,0,58,1,4,3,57,3,2,5,119,3,1,1,3,0,0,139,1,1,1,62,1,0,0,buggy
